game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Trabzonspor vs. Ankaraspor - Sunday December 10 - 2006,Trabzonspor,easy,4-4-2,JEFFERSON;OCAK;ATAN;STEPANOV;COKMUS;KARADENIZ;CIMSIR;MARCELINHO;BUYUK;BULUT;MARTIN,1;22;4;55;85;61;5;30;16;10;28,0;0;1;0;0;1;0;0;0;1;0,0;0;0;0;0;1;0;2;0;0;0,0;0;0;1;1;0;0;0;0;1;0,0;0;0;1;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,61575
Kayseri Erciyesspor vs. Fenerbahce - Friday January 26 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;BORAL;EDU DRACENA;BARIS;BALCI;APPIAH;OZAT;SANLI;ALEX;YOZGATLI;DEIVID,1;25;36;24;30;4;5;10;20;7;99,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;0,61579
Kayseri Erciyesspor vs. Fenerbahce - Friday January 26 - 2007,Kayseri Erciyesspor,hard,4-4-2,FADHEL;OZKAYNAK;BAYER;KOK;OZBAY;LAZAROV;TORAMAN;SARP;BOYRAZ;DJALOVIC;ISLER,1;39;30;19;66;11;5;15;26;9;21,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,61579
Galatasaray vs. Ankaraspor - Saturday January 27 - 2007,Ankaraspor,hard,4-5-1,ARIKAN;WEDERSON;BATAK;PETROUS;BAHTIYAROGLU;HACIOGLU;GUCER;HURMACI;KOCAK;AKYUZ;TOSUN,84;6;3;2;16;53;50;20;66;11;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;1;0,61580
Galatasaray vs. Ankaraspor - Saturday January 27 - 2007,Galatasaray,easy,4-4-2,MONDRAGON;AK;SONG;TOMAS;SARIOGLU;TURAN;INAMOTO;ILIC;SAS;SUKUR;KARAN,1;5;4;2;55;66;23;22;11;9;99,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,61580
Genclerbirligi vs. Sivasspor - Saturday January 27 - 2007,Genclerbirligi,hard,4-4-2,TOKGOZ;DURSUN;TRAORE;UZUMCU;GUVEN;HAMINU;TOZO;NAS;BAYTAR;OZTURK;CAKIR,99;2;5;35;44;23;8;7;38;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;1;0;0;0;0,0;1;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,61581
Genclerbirligi vs. Sivasspor - Saturday January 27 - 2007,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;HOCAOGLU;SOZGELMEZ;CAN;TOPRAKTEPE;ELMACI;FRANSERGIO;KUS;YILDIZ;BALILI,1;58;4;55;40;18;42;30;54;9;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,61581
Ankaragucu vs. Bursaspor - Sunday January 28 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;ANDRE SILVA;BAYRAK;GUNGOR;DERELI;YESILKAYA;VIDUSLU;ERIS;AYHAN;AGALI;BEBBE,1;88;3;2;61;25;28;10;99;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;0;0;0;1,61576
Ankaragucu vs. Bursaspor - Sunday January 28 - 2007,Bursaspor,hard,4-4-2,CATKIC;BEKIROGLU;KORKMAZ;GULDUREN;YIGIT;FRASINEANU;SUMULIKOSKI;BOZACI;ACAR;AKDIS;KALOGLU,1;47;16;3;22;10;18;5;8;54;11,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,61576
Besiktas vs. Manisaspor - Sunday January 28 - 2007,Besiktas,easy,4-4-2,RUNJE;UZULMEZ;ZAN;AVCI;TORAMAN;RICARDINHO;TATAN;DELGADO;KURTULUS;NOBRE;BOBO,1;19;5;41;58;17;53;10;2;11;13,0;0;0;0;0;0;0;0;0;3;0,0;0;0;0;0;1;0;0;0;0;2,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,61577
Besiktas vs. Manisaspor - Sunday January 28 - 2007,Manisaspor,hard,4-4-2,TUNCAY;OZSARAC;BOZKURT;KALABANE;KOC;OZTURK;INCEMAN;INAN;REINALDO;MARQUES;HOLOSKO,48;3;4;28;54;21;10;18;15;11;14,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;1;0;0;1;0;0;0;1;0,61577
Denizlispor vs. Gaziantepspor - Sunday January 28 - 2007,Denizlispor,hard,4-4-2,KUCUK;CELIK;GURACAR;KRATOCHVIL;CAGIRAN;ABRAHAM;GULPINAR;EGE;ERTUGRUL;KROUPA;SIMSEK,1;3;22;7;5;4;60;25;20;37;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,61578
Denizlispor vs. Gaziantepspor - Sunday January 28 - 2007,Gaziantepspor,hard,4-4-2,HASAGIC;DAG;AFANOU;IRTEGUN;COGUM;BAYAR;KIRITA;ZURITA;AKINCI;CIHAN;DIAWARA,1;23;14;4;6;26;3;22;77;50;19,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;1;1;0;0;0,0;1;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61578
Rizespor vs. Antalyaspor - Sunday January 28 - 2007,Antalyaspor,hard,5-4-1,CORDOBA;YAMAN;ISIK;DZIEWICKI;BIENIUK;KAVUK;IDRIS HACIFAZLIOGLU;SUAZO;BILGIN;ZITOUNI;BIRDAL,1;74;28;5;7;67;20;12;17;81;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,61582
Rizespor vs. Antalyaspor - Sunday January 28 - 2007,Rizespor,hard,4-4-2,ZDRAVKOV;VICTORIA;CAKMAK;EL TABEI;AKYUZ;ELMAS;SAID;YUCETAS;BAKI;ANDERSON;BIRYOL,1;17;5;15;14;53;44;6;22;99;20,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;1;0;0;1;1;1;1,0;0;1;0;1;0;0;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,61582
Sakaryaspor vs. Konyaspor - Sunday January 28 - 2007,Konyaspor,hard,4-5-1,ONGUN;KAUE;EL SAKA;GUNDOSTU;SEKMAN;OZGUR;AGCAY;NECA;ER;SEN;TURKMEN,1;11;5;4;6;19;15;99;13;18;33,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;1;0;1;0;0;1;0,1;0;0;0;1;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,61583
Sakaryaspor vs. Konyaspor - Sunday January 28 - 2007,Sakaryaspor,hard,4-4-2,MARTINEZ;USLU;BAHADIR;USTA;DUMAN;ERDOGAN;DEMIR;TURHAN;AYDIN;DEBRELI;YILMAZER,55;14;25;61;51;33;5;6;7;12;21,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,61583
Trabzonspor vs. Kayserispor - Sunday January 28 - 2007,Kayserispor,hard,4-4-2,IVANKOV;CORA;MENDEZ;TOSCALI;UCAR;OKYAY;BASDAG;JOHNSON;TOPUZ;UNAL;PARLAK,27;18;32;25;33;22;8;15;66;9;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61584
Trabzonspor vs. Kayserispor - Sunday January 28 - 2007,Trabzonspor,easy,4-4-2,ZENGIN;OCAK;ATAN;RISP;BUYUK;KECELI;CIMSIR;ABDELAZIZ;KARADENIZ;MARTIN;BULUT,29;22;4;33;16;32;5;12;61;28;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;0,61584
Fenerbahce vs. Genclerbirligi - Friday February 2 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;BORAL;ARAT;EDU DRACENA;BALCI;BARIS;MEHMET AURELIO;SANLI;ALEX;APPIAH;KEZMAN,1;25;17;36;30;24;15;10;20;4;9,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;1;1;0;0;0;0;0;1,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,61588
Fenerbahce vs. Genclerbirligi - Friday February 2 - 2007,Genclerbirligi,hard,4-4-2,TOKGOZ;AYDIN;UZUMCU;TRAORE;GUVEN;CAKIR;SERAS;NAS;BAYTAR;PROMISE;MENDONCA,99;34;35;5;44;10;61;7;38;14;83,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,61588
Antalyaspor vs. Sakaryaspor - Saturday February 3 - 2007,Antalyaspor,hard,4-4-2,CORDOBA;YAMAN;BIENIUK;ASLAN;KAVUK;CAN;KARTOP;BILGIN;GURSEL;STRAKA;ZITOUNI,1;74;7;4;67;13;6;17;39;25;81,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,61586
Antalyaspor vs. Sakaryaspor - Saturday February 3 - 2007,Sakaryaspor,hard,4-4-2,MARTINEZ;ERDOGAN;BAHADIR;USTA;DUMAN;DEMIR;OZMERT;TURHAN;AYDIN;GRAF;KARAKAYA,55;33;25;61;51;5;8;6;7;27;52,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;0;1;1,61586
Konyaspor vs. Denizlispor - Saturday February 3 - 2007,Denizlispor,hard,4-4-2,KUCUK;CAGIRAN;CELIK;KRATOCHVIL;GURACAR;ABRAHAM;EGE;SIMSEK;TEKIN;KROUPA;KARAKOC,1;5;3;7;22;4;25;9;24;37;27,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;1;0;1,1;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;1;0,61591
Konyaspor vs. Denizlispor - Saturday February 3 - 2007,Konyaspor,hard,4-4-2,ONGUN;KAUE;EL SAKA;GUNDOSTU;SEKMAN;OZGUR;ER;NECA;ERGIN;TURKMEN;SEN,1;11;5;4;6;19;13;99;8;33;18,0;0;0;0;0;0;0;1;0;2;1,1;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61591
Manisaspor vs. Trabzonspor - Saturday February 3 - 2007,Manisaspor,hard,3-5-2,TUNCAY;KALABANE;BOZKURT;OZSARAC;BALTA;INCEMAN;INAN;BORBICONI;REINALDO;MARQUES;HOLOSKO,48;28;4;3;16;10;18;5;15;11;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;1;0,61593
Manisaspor vs. Trabzonspor - Saturday February 3 - 2007,Trabzonspor,easy,4-4-2,ZENGIN;KOCAK;STEPANOV;RISP;BAYRAKTAR;KECELI;CIMSIR;ABDELAZIZ;KARADENIZ;BULUT;YATTARA,29;99;55;33;13;32;5;12;61;10;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,61593
Ankaraspor vs. Ankaragucu - Sunday February 4 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;OCAK;BAYRAK;GUNGOR;DERELI;ANDRE SILVA;VIDUSLU;YESILKAYA;AYHAN;AGALI;BEBBE,1;55;3;2;61;88;28;25;99;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;1;0;0;0;0,0;1;1;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,61585
Ankaraspor vs. Ankaragucu - Sunday February 4 - 2007,Ankaraspor,hard,4-4-2,ARIKAN;WEDERSON;BATAK;BAHTIYAROGLU;YOLDAS;KISA;GUCER;PETROUS;HURMACI;JABA;HACIOGLU,84;6;3;16;4;19;50;2;20;10;53,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61585
Bursaspor vs. Kayseri Erciyesspor - Sunday February 4 - 2007,Bursaspor,hard,4-4-2,CATKIC;BEKIROGLU;KORKMAZ;ERDOGAN;YIGIT;FRASINEANU;SUMULIKOSKI;BOZACI;ACAR;AKDIS;KALOGLU,1;47;16;4;22;10;18;5;8;54;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,61587
Bursaspor vs. Kayseri Erciyesspor - Sunday February 4 - 2007,Kayseri Erciyesspor,hard,4-4-2,USAK;OZKAYNAK;BAYER;KOK;OZBAY;LAZAROV;SARP;TORAMAN;DJALOVIC;BOYRAZ;ISLER,54;39;30;19;66;11;15;5;9;26;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;1;0;0;0;1;0;0;0,1;0;1;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,61587
Gaziantepspor vs. Besiktas - Sunday February 4 - 2007,Besiktas,easy,4-4-2,RUNJE;UZULMEZ;MERCIMEK;ZAN;TORAMAN;RICARDINHO;AVCI;KURTULUS;DELGADO;YILMAZ;BOBO,1;19;8;5;58;17;41;2;10;7;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;0;1;1;0,61589
Gaziantepspor vs. Besiktas - Sunday February 4 - 2007,Gaziantepspor,hard,4-4-2,HASAGIC;BAYAR;AFANOU;IRTEGUN;AKINCI;YILDIRIM;KIRITA;COGUM;OZTONGA;CIHAN;DIAWARA,1;26;14;4;77;36;3;6;41;50;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,61589
Kayserispor vs. Galatasaray - Sunday February 4 - 2007,Galatasaray,easy,4-5-1,MONDRAGON;AK;SONG;TOMAS;SARIOGLU;TURAN;INAMOTO;ILIC;AKMAN;SAS;KARAN,1;5;4;2;55;66;23;22;18;11;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;0;1;0,61590
Kayserispor vs. Galatasaray - Sunday February 4 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;MENDEZ;TOSCALI;UCAR;OKYAY;GUNES;BASDAG;TOPUZ;IGLESIAS;UNAL,27;12;32;25;33;22;4;8;66;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,61590
Sivasspor vs. Rizespor - Sunday February 4 - 2007,Rizespor,hard,4-4-2,ZDRAVKOV;VICTORIA;AKYUZ;EL TABEI;DOGANTEZ;UGUR;SAID;YUCETAS;BAKI;ANDERSON;BIRYOL,1;17;14;15;2;7;44;6;22;99;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,61592
Sivasspor vs. Rizespor - Sunday February 4 - 2007,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;CETIN;SOZGELMEZ;CAN;TOPRAKTEPE;ELMACI;FRANSERGIO;KUS;YILDIZ;BALILI,1;58;76;55;40;18;42;30;54;9;17,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;0;1;0;1;0;0;1,1;0;0;1;0;1;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,61592
Ankaragucu vs. Kayserispor - Saturday February 10 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;OCAK;BAYRAK;ANDRE SILVA;CELIK;DURUER;VIDUSLU;YESILKAYA;DERELI;TITA;BEBBE,1;55;3;88;42;18;28;25;61;16;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;1;1;0;0;0;0;0,61594
Ankaragucu vs. Kayserispor - Saturday February 10 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;CORA;MENDEZ;UCAR;OKYAY;BASDAG;EDER LOUCO;TOPUZ;UNAL;OZCAN,27;12;18;32;33;22;8;80;66;9;99,0;0;0;0;0;0;0;0;0;1;2,0;0;0;0;0;2;0;0;0;0;0,0;0;1;0;1;1;0;0;0;0;0,0;0;1;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,61594
Besiktas vs. Denizlispor - Saturday February 10 - 2007,Besiktas,easy,4-4-2,RUNJE;UZULMEZ;MERCIMEK;TORAMAN;TANDOGAN;RICARDINHO;AVCI;KURTULUS;DELGADO;BOBO;NOBRE,1;19;8;58;22;17;41;2;10;13;11,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,61596
Besiktas vs. Denizlispor - Saturday February 10 - 2007,Denizlispor,hard,4-5-1,KUCUK;CAGIRAN;GURACAR;KRATOCHVIL;ERTUGRUL;JULIO CESAR;ABRAHAM;GULPINAR;EGE;GORGUN;KROUPA,1;5;22;7;20;6;4;60;25;64;37,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;1;0,61596
Rizespor vs. Fenerbahce - Saturday February 10 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;BARIS;EDU DRACENA;ARAT;BALCI;MEHMET AURELIO;APPIAH;BORAL;ALEX;SANLI;DEIVID,1;24;36;17;30;15;4;25;20;10;99,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;1;1;1;0;0;0;0;0,61600
Rizespor vs. Fenerbahce - Saturday February 10 - 2007,Rizespor,hard,4-4-2,ZDRAVKOV;VICTORIA;CAKMAK;EL TABEI;AKYUZ;ELMAS;SAID;YUCETAS;BAKI;ANDERSON;BIRYOL,1;17;5;15;14;53;44;6;22;99;20,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,61600
Antalyaspor vs. Konyaspor - Sunday February 11 - 2007,Antalyaspor,hard,4-4-2,CORDOBA;YAMAN;BIENIUK;DZIEWICKI;KAVUK;CAN;SUAZO;KAHRAMAN;BILGIN;BIRDAL;ZITOUNI,1;74;7;5;67;13;12;10;17;9;81,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;1;0;0;0;0;0;0,1;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,61595
Antalyaspor vs. Konyaspor - Sunday February 11 - 2007,Konyaspor,hard,3-5-2,ONGUN;EL SAKA;BATISTA;GUNDOSTU;KAUE;NECA;ER;OZGUR;ERGIN;TURKMEN;SEN,1;5;7;4;11;99;13;19;8;33;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;2,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;1;1;0;0,61595
Galatasaray vs. Manisaspor - Sunday February 11 - 2007,Galatasaray,easy,4-4-2,MONDRAGON;AK;SONG;TOMAS;SARIOGLU;TURAN;INAMOTO;ILIC;BURUK;KARAN;ATES,1;5;4;2;55;66;23;22;7;99;10,0;0;0;0;0;0;0;0;0;4;0,0;0;0;0;0;1;0;2;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,61598
Galatasaray vs. Manisaspor - Sunday February 11 - 2007,Manisaspor,hard,3-5-2,TUNCAY;KALABANE;BOZKURT;OZSARAC;KOC;INAN;INCEMAN;ZELENKA;ASKAROGLU;REINALDO;HOLOSKO,48;28;4;3;54;18;10;77;43;15;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;1;0;0;0;0;1;0;0;0,61598
Genclerbirligi vs. Bursaspor - Sunday February 11 - 2007,Bursaspor,hard,4-4-2,CATKIC;BEKIROGLU;KORKMAZ;ERDOGAN;YIGIT;ACAR;SUMULIKOSKI;BOZACI;BARIS;AKDIS;KALOGLU,1;47;16;4;22;8;18;5;2;54;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;1,0;0;1;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,61599
Genclerbirligi vs. Bursaspor - Sunday February 11 - 2007,Genclerbirligi,hard,4-4-2,OZTURK;AYDIN;TRAORE;UZUMCU;GUVEN;CAKIR;SERAS;NAS;BAYTAR;OZTURK;PROMISE,1;34;5;35;44;10;61;7;38;9;14,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,61599
Kayseri Erciyesspor vs. Ankaraspor - Sunday February 11 - 2007,Ankaraspor,hard,4-5-1,ARIKAN;WEDERSON;BATAK;BAHTIYAROGLU;YOLDAS;DEMIRHAN;PETROUS;KISA;KOCAK;HURMACI;HACIOGLU,84;6;3;16;4;71;2;19;66;20;53,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;1;0;0;1;0,61597
Kayseri Erciyesspor vs. Ankaraspor - Sunday February 11 - 2007,Kayseri Erciyesspor,hard,4-4-2,USAK;OZKAYNAK;DUYMUS;TURAN;KOK;BOYRAZ;SARP;TORAMAN;OZBAY;DJALOVIC;ISLER,54;39;4;38;19;26;15;5;66;9;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;1;0,61597
